outcome,SigResp,SigStim,N1RespAvg,N1RespSDV,N2RespAvg,N2RespSDV,P2RespAvg,P2RespSDV,N1StimAvg,N1StimSDV,N2StimAvg,N2StimSDV,P2StimAvg,P2StimSDV
0.0,1.4928205057610642,1.6601582443658558,1.6028517247758027,0.8674283875370804,1.6944426363675866,0.5414579536799413,-0.26105248215226434,-0.5466643492615771,1.9157873677326076,1.1440351768655583,2.8768233068355644,4.010253253919603,2.62540532113659,2.758007182135899
0.0,0.44819097159412163,0.4108347212426414,-0.3136458389064628,-0.5783169734435297,-0.8264444363849754,-0.8128701276436392,-0.23323890231643013,-0.2334950628458407,-0.009197952228368632,-0.27105552642129177,-0.017016655494022124,0.08755740497276986,0.21558365191172504,-0.0020649674881000105
0.0,0.5642609198348928,-0.6243190550594501,-0.1466194836688567,-0.2179552671914,0.19745186148613575,-0.050523417689049596,0.5523614339246014,0.31829681176681385,-0.5441441103741141,-0.6389717147232391,-0.7928542079741081,-0.6904315153234073,-0.7177742048206154,-0.6165100454198502
0.0,2.5761400226749305,1.2318187507236114,2.876147438516686,0.8683932075393729,0.4633966556491747,-0.16772726132128005,1.0321967597566943,-0.07579927945402506,-0.20197592487620236,-0.4958195069273476,-0.05662266915909459,-0.20808096191288292,1.023941453591123,0.5103310760889118
0.0,-1.0506253165584472,-0.9384346837304295,-0.7909398483321777,-0.7068091917452765,-0.6857721706546637,-0.6337985425497739,-1.0229623857398897,-0.7419705498564801,-0.820815759273691,-0.722946131781681,-0.8914553512384452,-0.8319709821323008,-0.8864815789016612,-0.6691913190122213
0.0,0.8499715616583298,0.3861228273786658,0.3198858578366756,0.09844775523517374,0.17422069734966564,0.41075909969632374,-0.34489952049570666,-0.29286256986582176,-0.11755503066894735,-0.19167537093428302,0.600025492449167,0.5926834224039516,-0.1898586178908447,-0.24268600373286572
1.0,-1.292858252017448,0.03817936177388846,-0.9377896838165867,-0.853849228229972,-0.9983650046755599,-0.9063705973997963,-1.1137946971132524,-0.946175184664276,0.21380787163844514,0.5303620166490406,-0.4567829264009678,-0.5814470642722988,-0.39275130231060945,-0.39286918572918506
0.0,-0.749311177328958,-0.6682513108176292,-0.7360039770147968,-0.7669359139676357,-0.6644806445641713,-0.6305422017492002,-0.8080927796363642,-0.5361996881147967,-0.5408071550929036,-0.4198667311200884,-0.5282210489647461,-0.4814427700671731,-0.5827055565055574,-0.426691796276113
1.0,-1.124029236394508,-0.5100951900881849,-0.7327984287638348,-0.5182711875736136,-0.6625351945909589,-0.6517838232715683,-0.9330290263336292,-0.464989070875885,-0.15011544634971952,0.5775189692039867,-0.3397086993596311,0.5255955015062624,-0.8054275911689392,-0.41868303852141264
0.0,-0.9651313393376233,-0.8527667850019809,0.06610616516039654,1.0445782693937524,-0.21459184743988172,0.11281177889854499,-0.2624241870452146,0.4698043517029636,-0.8335529154325921,-0.7076728505169924,-0.6832538923405229,-0.5352953912406268,-1.0358163378733116,-0.6845900487226017
0.0,0.8737807818102832,-0.05319973020312376,-0.3726960397593477,-0.5873543989093853,-0.7132642272725509,-0.7655492574223551,-0.08268744014068234,-0.4469109850055371,-0.27026635127182946,-0.36241001596894484,-0.2820381963886729,-0.5776248099171207,-0.4600687248840251,-0.387072662440025
0.0,-1.292858252017448,-1.1954383799157764,-1.0566072375752842,-0.8574246685455204,-1.2254240702311536,-0.9756983321316148,-1.3427275516823718,-0.8857282760653089,-0.9375962180719856,-0.807117333650709,-0.9541090663293222,-0.855709557004607,-1.1108694837890531,-0.7954971547166856
0.0,-0.34165087131259086,-0.2728610089940188,-0.45388144197793945,-0.43587356694075186,-0.38493895761644403,-0.4092366368936297,-0.13344707389178137,-0.20866036500104654,-0.47938020027570294,-0.4615061446956825,-0.5049426577267307,-0.6265380520622279,-0.13908745533480266,-0.24909221520102554
0.0,-0.6500093079147151,0.5179195946532025,-0.2591577844789235,0.23152294569127613,-0.6890809993811529,-0.6090200790279716,-0.7758447352170698,-0.47323192431964695,-0.2448921732522824,-0.30168937097107607,-0.390188703515398,-0.5009460226108605,-0.15851444261573114,-0.34826743672405225
0.0,-0.05477880411588748,2.6596170628644273,-0.2344351666335538,-0.09148432469106577,-0.48055258294988296,-0.5906528360928047,-0.11992106947374331,-0.21221492247917106,1.530352550943348,0.3491387473520927,1.173813908217273,0.2761331822996448,1.4021385281358894,0.13594996556338623
0.0,-0.5661594456404454,-0.7281589323060549,-0.5341346153975026,-0.4434818646306237,-0.6251891417964973,-0.5952641343925397,-0.3452229246047508,-0.2152316475190904,-0.7311747027521882,-0.7252357363994822,-0.6753844296901489,-0.6793234533235769,-0.9260321593145335,-0.7265639670554183
0.0,-1.0396147285830384,0.20639996291338814,-0.5026011170813381,-0.154532332780375,-0.10793809375158228,0.5177640522250546,-0.8263198726855545,-0.5359850805177416,-0.3764137251001999,-0.45629364071739426,1.089180063161613,1.6283417584914814,0.010749133923678952,0.048576873849681214
1.0,-0.34165087131259086,0.2543260601041286,-0.5619229786675912,-0.4584557665651173,-0.6507432869733198,-0.6791043356650023,-0.7563766007096214,-0.615505677104825,-0.2041340643745474,-0.4413864803540813,0.06326483358196142,-0.3587448652008436,-0.18203933415900467,-0.2711537004004343
1.0,-0.8949041437633752,1.3745985819376914,-0.3405709891922996,0.0171648264474033,-0.46911141794093675,-0.5679510653294781,-0.6796780442801283,-0.4816310859819002,1.244639548812004,0.9467926168273234,1.2964192832141241,0.13396930358654374,2.3546616185842777,0.8210637076344235
0.0,1.492820505761063,-1.1954383799157764,0.46106831141593557,-0.00034159698397458855,0.14529337812252177,-0.24926671689816166,1.2570844348177102,0.6212175624875319,-0.8185606676128915,-0.7835118883580887,-0.710788168245575,-0.66235243216655,-0.9839393507309273,-0.7904509388024806
0.0,-0.8285784590543631,-0.3387593926312872,-0.8656266911904275,-0.8029163775975281,-0.8115448176818585,-0.670610746729008,0.008897647081789138,-0.025762153285753736,-0.4175401407731218,-0.47360754230516355,-0.03565890030503943,-0.16721741078618924,1.2789990159831912,0.6138611271655993
1.0,-1.292858252017448,0.5179195946532025,-0.9507113959653813,-0.8271430239788781,-0.7000091838992368,-0.7976260523654971,-1.1700149325714337,-0.8233732761380814,-0.5543636020198147,-0.5633693117317129,0.2536360340646431,-0.09108781487725891,0.22791207211689007,0.2759150540160039
0.0,0.7454432780643899,-0.931844845366703,-0.01864962369265207,-0.1381465616645373,0.5343273851481843,0.3004671996446819,0.6347787645164716,0.21663464971667792,-0.7753319006441975,-0.723928929922666,-0.7980879865569968,-0.6596564143031748,-0.8410768374123765,-0.6606180775879451
1.0,-0.6738185280666678,-0.6243190550594501,-0.7058852376410166,-0.7021350526999116,-0.5468572997084044,-0.802086564595445,-0.666785710437741,-0.6041817687438735,-0.3292389262983153,0.10007000056922753,-0.512000364240622,-0.4379768206967282,-0.6642562056113591,-0.31153097272093
0.0,-0.6738185280666678,0.8034792570813658,-0.6946598540570963,-0.7368917107431755,-0.7662767159340702,-0.8297227465017011,-0.6405490711560996,-0.6198751740754345,-0.26472276573954034,-0.4838864761216855,0.13841167541885394,-0.2753968179385246,-0.18479033656716126,-0.42952899092944097
1.0,-0.9833383900420583,-0.6243190550594501,-0.5978275294862126,-0.4671689157601733,-0.5443252629378267,-0.7195033313021794,-0.7912464480441733,-0.42227602754315613,-0.5710693370959763,-0.6818309499848696,-0.4787820370359903,-0.5263465403033036,-0.7139338972445194,-0.5926794855065053
0.0,0.37854900264965874,1.2393334786822459,-0.2164928714699859,-0.23816987912513587,-0.45984596766612307,-0.15385356643301087,-0.2984414717127307,-0.22308664898945518,1.6717255963187125,1.037170106269316,3.4305166991548917,4.09536951360101,2.509875641672279,2.061242398244632
0.0,1.0948663975069899,0.27315416971477696,0.4733506288984563,0.014826451211736907,0.6027157591565435,0.46733578198375175,1.471178243833739,0.6287044073060677,0.9023899792317893,0.47091397025928466,0.18405329483741611,0.06600757334966859,1.84556860012021,1.9925398425988163
0.0,0.06600943470377686,0.1836058435177916,-0.3379709997493453,-0.5458479455039834,0.03351978936830775,-0.12132970066659873,0.1566181935219116,-0.05534110209750476,-0.33169633080266525,-0.42811017018197184,0.41898220061254454,0.15481891702920517,-0.31373146849209943,-0.424156331606303
0.0,-0.08169357472244358,-0.2608794846963334,-0.168966200623626,-0.31059838346156216,0.13715078755422994,0.028087944644657695,-0.016674489534430462,-0.13292090670229215,-0.141379440644054,0.24238984851693782,-0.7089641994237249,-0.6974628289958701,-0.2459898527369489,0.21613965390613674
0.0,0.5642609198348935,1.5173784131517742,-0.1781543268210676,-0.37005435505365314,0.21189438874489933,-0.16942161147361307,-0.0012691399683360776,-0.02143881707027742,0.7721929090147209,0.44939330609951467,0.6096011131776343,0.7905065280211144,0.9752858646160968,0.5352893901398749
0.0,0.617321467602103,-0.02056434021133352,1.6191986515977426,2.1097308101264685,2.245881210859336,2.86983714113977,1.4895495918813038,0.6473661346428392,0.8975834270068821,1.5049758171349485,0.9728498513801506,1.6579002412883792,-0.30320496961594573,-0.013952863497469227
0.0,-0.5964385625728202,-0.5529291394524092,-0.5378876077993505,-0.45762312054519744,-0.8452717042447071,-0.8912466073165731,-0.46858647904649975,-0.268596772160523,-0.6182949380962892,-0.6836067351494736,-0.4440639846883878,-0.6017783575030939,0.3651896106739451,0.046966575670726256
0.0,0.1605393607365579,-0.49451920850119435,-0.41482074502803035,-0.3320750855305563,-0.2127358110697534,-0.2797567232206509,0.5753954424436583,0.6695730804971362,-0.5553862445200213,-0.5320084361484719,-0.5178020608919072,-0.5704578886799822,-0.6311037331236397,-0.4892906173490372
0.0,1.4928205057610642,0.2323599322250395,0.8307253633710068,0.30712304026120973,1.0123334939829258,0.41902384317479835,1.9464976838271522,0.8209088410466651,-0.48153426921506615,-0.5541269636449,-0.7254375264187951,-0.7754621749855737,-0.7871538063691981,-0.5639852871505825
0.0,-0.8083923810994462,-0.49451920850119435,0.7784805410269118,2.04713108234608,1.4005507397655355,2.8665267061477486,5.791040652398046,11.524018635698743,2.3424800462397446,3.259465785637052,1.454220359406807,2.789322542293842,0.6366909533407624,1.887250042293896
0.0,-0.3239265101814444,-0.49451920850119435,1.1196075899672893,2.349842291622749,0.9591584928944096,2.2731554463385057,1.4155028248609343,3.802139618656271,1.3721785084892786,2.3170841300145235,2.7500638972016236,5.625365144989073,0.4496834260402199,0.9563464812254854
0.0,1.0948663975069899,-0.46114210510049997,0.6593040178041663,0.24440603877777287,-0.22866439931704285,-0.17866183718661188,3.0088376574202873,2.16280022582425,-0.7416886163991467,-0.6728091628474776,-0.834215042787012,-0.8053083776251593,-0.6517586408461895,-0.38822737429263454
0.0,0.6571168784275099,-0.11331755387221117,-0.24905649737568658,-0.431364473564698,0.8833005094482953,1.0004835003821302,1.9740356597441124,1.4482367704967212,-0.08645075854843899,0.1401996337414428,-0.5745420217460155,-0.5273795991057693,0.10392216195449344,0.27267368018584726
0.0,-0.026640634845397287,1.3745985819376927,-0.17781857014233593,-0.28756872334769323,-0.10766529775742549,-0.3371303893970948,0.16974759917536267,0.15193627181260053,1.2757100845456524,0.8448767297881439,0.4251998666060211,0.1847655541500373,0.6195950605282057,0.47883904167446606
0.0,-0.24822871785050626,-1.1954383799157764,0.49348066222139364,0.9745904806307043,-0.4778703492315217,-0.16164598486309906,-0.3400676262675012,0.151521439220519,-0.8352739496104323,-0.7824862098942633,-0.8389675267113421,-0.8046601643517912,-0.7838695647107197,-0.7559051339243557
0.0,-0.06987733396834563,0.5179195946532025,-0.10092390023937851,-0.10991507827202125,0.7360490947041428,0.8987131349975914,0.854846245297719,1.1660489000150116,0.3880797719745783,0.6193755693901101,0.5477671211350906,0.5838571865331558,0.15174750879983517,0.021870597002619212
0.0,3.0404198156380158,1.0890389195095291,3.1433477839702584,1.1479811986720199,2.854488030746398,1.7878601756103154,0.6376025332244827,0.031905183661204616,1.0725883661675835,0.6480631966887543,0.6148266144821136,0.7598726387248718,1.0105399934852293,1.5126308135798199
0.0,1.4928205057610642,2.2312775692221822,1.066045229929953,0.9540118783095254,0.8322039790324,0.6248469244363728,0.7137038608856529,0.1690442768948342,0.025550020091262653,-0.5518652167126245,2.1629851535829667,0.9279690165435454,1.361993967360915,0.3425031845704758
0.0,2.885659884650319,-0.7670988862735316,0.021511128886194532,-0.5452224481043797,1.4861910579031232,-0.1745782358167963,1.2569531772805331,-0.16292437894416273,-0.7666934095898694,-0.7311462832950228,-0.71387389077868,-0.5419883407766571,-0.4914914941316541,-0.5748682424136576
0.0,0.617321467602103,-0.6080013600635554,-0.17295899260295297,-0.19420339046255125,0.2780262455963337,0.04045273312963416,1.3178514369005363,0.3878159095748241,-0.6662470463969554,-0.6480897270445507,-0.416538279038835,-0.45206773080511836,-0.2270147920697542,-0.36230833584936284
0.0,-0.4969500355093023,-0.46114210510049997,1.5238423852680392,3.1040313691143693,0.6197578813379889,1.436424019360056,0.8000641700834046,1.4094933827742535,-0.6920263564575956,-0.6852921831677193,-0.7084910020522951,-0.670845537358107,-0.7927270454316235,-0.6461157662045521
1.0,-0.6500093079147151,-0.9977432290039713,-0.4188395255782481,-0.14857836838490163,-0.801761559899018,-0.7548462234488565,-0.5073038217705845,0.01224663651217583,-0.7937257091562542,-0.7515936387241695,-0.7745949028356847,-0.7831042723340543,-0.8028641542396054,-0.6629994316070287
0.0,-0.9833383900420583,-0.9098787174876134,-0.837558291891865,-0.8090569673702042,-0.15571332292371598,-0.28501193757628684,-0.9819199394574447,-0.7800962318050126,-0.6243258377461526,-0.6299431038681252,-0.2529953897084694,-0.4994327206888769,-0.5516370797790695,-0.4929804324440615
1.0,-0.4487131739027478,-0.6814309875450826,0.19073280932559067,0.7017795177269914,-0.23682632755703173,0.3636688764401343,-0.49984203633524105,-0.0934826200673345,0.808154400288306,1.872116511682967,-0.20991880117924216,0.14211172074647585,-0.4247800973049759,0.057089842827230064
0.0,0.7330899354578334,0.440039686718249,0.14452598886827758,0.1169981526578196,0.23293914377910832,0.8344731652319224,-0.3293796843219743,-0.24138976439158438,0.23426513617366657,0.32494283350775505,1.6798426146788497,2.7561220682827288,0.6922420313692513,0.2776148913251348
0.0,-0.0071603638119816255,-0.3387593926312872,0.3921936217001288,0.9556666057440025,-0.4578919154579195,-0.25026056186628304,0.1690591816491722,1.3669683728348072,-0.05103225180883558,0.518698151259569,-0.72185629755128,-0.4456007564145301,-0.6369770374710781,0.01366854894334474
0.0,-0.4775376399847132,0.12252929282959196,-0.6347725876590952,-0.6898313590353966,-0.35972727265029514,-0.4334083036780732,-0.43756266228449026,-0.49810000956789,-0.14437228142753902,-0.0874345396254538,-0.20339485801554852,-0.11881851169808318,-0.2036289178523209,-0.2857369156850463
0.0,-1.292858252017448,-0.2163766801620744,-0.8863286725981794,-0.8249539345585903,-0.6429303994380744,-0.7344401857094163,-1.0778848251689428,-0.8046173417266534,-0.44608812549949134,-0.4170338688939571,-0.39418404091284087,-0.2696040235446551,-0.29651492357368614,-0.18799073244073286
0.0,-0.7863712051486278,-1.1954383799157764,-0.7849425760754865,-0.7057816746827877,-0.295713287298061,-0.02567738669550832,-0.561846461733695,0.4075421196301363,-0.778303148108394,-0.7521069291894861,-0.7858024955948811,-0.768543701462948,-0.8584734093568218,-0.7157465787668101
0.0,-1.292858252017448,-1.1954383799157764,-1.022318624108485,-0.8931193336298965,-1.083449605362815,-0.8937216015152702,-1.1788773328914144,-0.8339657116258765,-0.8405848043635465,-0.7491584204813708,-0.7473326201956593,-0.7291553239648064,-0.9836932047401566,-0.7319115048962026
0.0,-0.5661594456404454,-0.7281589323060549,3.9547392676137325,6.80238295608418,1.2345792050384987,2.9694293693860425,0.9991628470695418,1.5611523557727098,-0.34019751795730135,-0.12156958108161557,1.2973699388127649,2.2853695760721147,6.043883267058746,11.969122077823814
0.0,-1.292858252017448,-0.5529291394524092,-0.8885095716446859,-0.8464205327254718,-0.8915316697571031,-0.8959782839683618,-1.0619277989782945,-0.8391054338862302,1.792946177704683,2.5636499375118293,0.3238000518882529,0.8861419067924994,0.9848067404342105,1.3805457354070267
0.0,0.4798464120234229,0.20639996291338814,0.5407155722774905,0.2539867887613817,0.5606451888947064,0.21000997473691985,0.5860328415868437,0.06069893635130801,0.20920981869023914,0.12216565454267225,-0.13786957164185967,-0.08790175545683969,-0.0670539853080772,-0.26323145676441295
0.0,0.337782972048022,-0.14106424171948176,-0.18718236984050682,-0.0648260335190153,0.14122839405191723,0.18591937985213797,0.08121357514113768,0.42119443748963226,0.3623136570212287,0.5159286794712905,0.11467194542994787,0.2838689832495146,0.002102747532554292,0.3028691857719594
0.0,0.5642609198348935,-0.4815392238453684,0.5775567246687747,0.5909232515233087,1.3810938128982193,1.3537360769866276,1.9365763813926151,0.8988174569209144,-0.5876108452329407,-0.5670653724079722,-0.5308255641894984,-0.4018504347498149,-0.6428365504152613,-0.5809291894824059
0.0,-1.292858252017448,-0.5529291394524092,0.7302900793407701,2.200131577887367,-0.17806189022019314,0.7092319107079903,0.14123306837968427,1.1944375284342468,-0.4192709938209922,-0.32322939623255503,-0.5662250930880929,-0.42793309200282026,-0.25612315529623564,0.21776726717686778
1.0,-0.9552002207715679,-0.8527667850019809,-0.26925569066994093,0.46703678284821154,-0.16773247771436875,0.38830370043371293,-0.9725885694321077,-0.7509010762204178,-0.6518635074922143,-0.38417765329521214,-0.8589599347220526,-0.6590747069028607,-0.7715087672392239,-0.35400494067973876
0.0,-0.9833383900420583,-0.3387593926312872,-0.7600757930124336,-0.7821582507672018,-0.7298104063389077,-0.7793113309853518,-1.0388493600458772,-0.8017831467098665,-0.5445697371955541,-0.547847204858869,-0.3414434323557879,-0.3245720689064161,-0.4705324400766002,-0.36362483302148396
0.0,-0.24822871785050626,-0.8741837596840928,-0.5795622349364907,-0.5930910867099579,-0.43422966379957034,-0.13158133436292324,-0.4268316358299937,-0.4457946233241818,-0.688702741512791,-0.6251309976642199,-0.7727900902489092,-0.8081607560326889,-0.8399754037542946,-0.6425115146400907
1.0,1.4928205057610635,0.08958010101095787,0.3457597703902434,-0.025862203017008506,-0.35869373911640534,-0.2975989663826086,-1.0500785072837953,-0.7257929842725624,-0.07634762469311235,-0.09340194390024413,-0.9288891929316854,-0.8685825051210715,-0.40066061032118017,-0.1384446922142572
0.0,-0.9996289090933944,-1.1954383799157764,-0.8615207751381732,-0.7819779334115095,-0.928523703393632,-0.8082047231843356,-0.9572622923751878,-0.6777550627126876,-0.9271460172445549,-0.7900233254350814,-1.0035114198397188,-0.8712685892381958,-1.0749334702007969,-0.7673984011667944
0.0,-0.8083923810994462,-0.7281589323060549,-0.08143178720533553,0.8128925357623535,0.44387431233140645,1.7522246852474688,-0.3378277947767382,-0.01950781406241037,0.3342450138578697,1.8952880479252656,-0.34116642023674143,0.4568574209790697,0.21875149483413356,1.4298536909130757
0.0,0.22660288858901262,0.440039686718249,0.44628150608335976,0.5470343771548121,0.4466230402197359,0.3574100504042562,0.655960537808925,0.5108361454342013,0.3970869605365754,0.2882801817086037,0.5288091211047835,0.11059269446632879,1.0875064859783332,1.036910178867298
0.0,0.22660288858901262,1.1409588581328314,0.2014319943692121,0.10952525099483355,0.06704034294100379,0.08218157890674067,-0.31292647630271997,-0.32140418374573343,-0.03763737570592237,-0.19264585590962457,-0.06967699299263842,-0.13297321062805023,0.1420389575411829,0.04212633783411547
0.0,0.7330899354578334,-0.9617986561109158,0.2935721305733065,0.10075474629635355,0.5657495863108905,1.2955391096665114,1.0615510829831751,0.36378607730864687,-0.1427428330152853,-0.09184933216085447,0.6887484667267019,0.3536422605800242,1.7324716531929503,1.5461196737829872
0.0,1.4928205057610642,-0.3387593926312872,0.27194540260920985,-0.21819666883998154,-0.37384500707140456,-0.6203482492207044,-0.2802249914307058,-0.2972104996504236,-0.38719148877800985,-0.19884768291223287,-0.8454424806719223,-0.8209463068289895,-0.8228870722183982,-0.7782590651604797
0.0,0.6356885802907518,1.374598581937692,0.7805535683444209,1.9551122080697774,0.23751600347536447,0.8946781396816653,0.06930926931234663,0.13865203327113645,1.8102851758305114,1.8630378181744303,0.38033914907089694,0.10531944027327474,1.5189525534263486,1.401392063476029
0.0,-0.05477880411588748,-0.05319973020312376,0.2713356686138247,0.760051784590753,0.2555881595005563,0.7063302208838934,0.23482344855700832,0.4765797365568272,-0.1336605445758111,-0.10633422307259877,-0.07766946796665317,0.10982379027545051,0.05382237810684755,0.1376495914556021
0.0,-1.292858252017448,-1.1954383799157764,-0.9420636584558979,-0.86041590810565,-0.9594102997048803,-0.9145121748664206,-1.2330575827233634,-0.9194975008997044,-0.8094984573267985,-0.7898259616007344,-0.7422913481153833,-0.6628271007345188,-0.8871896557693043,-0.7768001801497249
0.0,-0.5331276817142181,-0.46114210510049997,-0.7108761888577738,-0.6011316943973116,-0.2762732906900039,0.4497577161701699,-0.2308367873083455,0.11792639131200236,-0.6228701352786508,-0.6313639533308428,-0.45703417930181695,-0.5935995678743453,-0.011477082684607908,0.11471452108096501
1.0,0.09998112687180767,-1.1954383799157764,-0.1613479010296431,-0.5008901744919124,-0.5874330170333079,-0.8787091721330933,-0.7449299661564971,-0.6628770292673108,-0.25851563869544264,-0.07075348064288499,-0.7485168972019769,-0.658842404046873,-0.6708541262789499,-0.5486510033910943
0.0,-1.292858252017448,-1.1954383799157764,-1.002121918162611,-0.8833171482987474,-1.184715723973655,-0.9575085268117404,-1.2907045148870364,-0.8800451648972573,-0.9219355473856052,-0.7878209988550956,-0.9645266894568866,-0.7869728741691048,-1.1521060861287387,-0.8256553799015832
0.0,-0.24822871785050626,-0.23167451922072566,-0.2664746154867503,0.08298185397177897,-0.4764400794916444,-0.19525147329489714,-0.10943419680487848,0.13477213781916159,-0.4698172238515542,-0.3668514731669678,-0.672751725040309,-0.6041796409039958,-0.5489551356690059,-0.17435380345601192
0.0,0.9863334588922433,-0.2608794846963334,0.2564280689113127,-0.0652748186138397,0.48622247743876795,0.23907038618196244,1.2825095157991975,0.9200231841696542,2.1590065119065005,2.450508708025303,1.634661188548468,2.5620234859356774,1.3774232018883663,2.7078346099285273
0.0,1.1833006437856735,2.516837231650346,-0.10024043445377007,-0.5618208982810956,0.366598424048174,0.06651361415885378,0.9819136843888232,0.23791101288987554,0.11068670756678636,-0.39151119471561546,2.992225237247558,1.0307464743932926,1.8985918109110742,0.6052198062267884
0.0,-0.8285784590543631,-1.1954383799157764,-0.7866155929520641,-0.7863421344997408,0.10510449738624342,-0.015607934873964209,0.684305529431688,0.26281623590984166,-0.7521278714156714,-0.7333907701993634,-0.4945273327163176,-0.5549853788159109,-0.7196983394820874,-0.5382979151182005
0.0,0.17328846260282105,0.42774285914957205,0.221638485863571,0.3784100245103635,0.9362193753765896,2.516918181784386,0.9625671840514342,0.43422477697721973,0.09063032571218384,0.09087712590424464,0.38704773663193565,1.0148896804360996,1.0663413013898897,1.2619802794349284
0.0,2.885659884650319,1.374598581937692,1.0356465062416118,-0.2862307887873434,0.5297895725046217,0.3700113625255447,0.6653427515397624,-0.4893547737161979,0.35384512722767325,0.008008559893855098,-0.6985701393386933,-0.7039322386342318,-0.9867253752166188,-0.8346053435552302
0.0,-0.34165087131259086,0.9133098964768133,-0.01587250202141837,0.2570886657048416,-0.06547130264811318,0.034293264632654946,-0.09179561735121981,0.06016315769330808,0.5028414107861867,0.35409618315555164,0.9336434721512845,1.156723580767396,0.9244045174684655,1.6054962848913696
0.0,0.44819097159412163,0.08958010101095787,-0.35868723735235103,-0.5934969055902044,-0.8164970407010071,-0.8486138067392877,-0.4717763098395865,-0.2905312488541405,-0.5067553543413507,-0.5359132624741416,-0.8087979465333958,-0.8104525015601715,-0.600712234265277,-0.5573551022362092
0.0,-0.17858674890604342,0.5179195946532025,-0.6879945338787525,-0.6731190688800001,-1.0692118778566753,-0.8852930461756089,-1.2743631930551134,-0.9216128378113311,-0.4131040348616936,-0.5430515716021557,-0.3792771537102029,-0.14080815501627988,0.19694395310814258,-0.24998844910057968
0.0,0.09998112687180767,-0.6543779668939937,0.18208294900817962,0.7384656963562205,0.4388049015378348,0.8002614175240361,0.20469360973849207,0.8832331779892764,-0.3059185689281907,0.10096795077670244,-0.3776520488841305,0.3313847532408894,-0.9174850147921391,-0.7320610057049637
0.0,-0.8949041437633752,-0.46114210510049997,-0.3996147880876775,-0.28011053897220817,0.5361618005372647,0.7317022954115566,-0.20677942787466114,-0.20678546539156945,-0.6692141272734622,-0.6839529817679466,-0.5111486109869561,-0.4320945285888674,-0.8368387941849684,-0.6105266920182731
